jaar,field_name,corr_field,spearman,pearson,S>P
2014,ipsl_onveiligheids-gevoelens,Rommel_MEAN,1.2249408598563605e-8,3.184611241380253e-9,TRUE
2014,ipsl_onveiligheids-gevoelens,Verniel_MEAN,0,0,FALSE
2014,ipsl_onveiligheids-gevoelens,Beklad_MEAN,6.868829595523263e-4,0.001969528307211421,FALSE
2014,ipsl_onveiligheids-gevoelens,HondPoep_MEAN,0.3416051368295965,0.38204127719660264,FALSE
2014,ipsl_onveiligheids-gevoelens,onderhoud_straat_MEAN,1.7502339715314008e-6,2.0797956215012903e-6,FALSE
2014,ipsl_onveiligheids-gevoelens,onderhoud_groen_MEAN,5.629348986957439e-8,8.685817043385669e-8,FALSE
2014,ipsl_onveiligheids-gevoelens,Dronken_MEAN,0.18683637909651463,0.5834923192143473,FALSE
2014,ipsl_onveiligheids-gevoelens,Drugs_MEAN,2.259876952237505e-8,2.3247805229775764e-6,FALSE
2014,ipsl_onveiligheids-gevoelens,Horeca_MEAN,0.26464503463964006,0.8656109514923576,FALSE
2014,ipsl_onveiligheids-gevoelens,BuurtWon_MEAN,4.618527782440651e-14,1.4566126083082054e-13,FALSE
2014,ipsl_onveiligheids-gevoelens,LastVal_MEAN,0,2.1760371282653068e-14,FALSE
2014,ipsl_onveiligheids-gevoelens,Jongeren_MEAN,0,0,FALSE
2014,ipsl_onveiligheids-gevoelens,verloedering,9.276135415348108e-11,1.0826450846934677e-11,TRUE
2014,ipsl_onveiligheids-gevoelens,blok_overlast,3.913314117198752e-11,9.840754877643576e-10,FALSE
2014,ipsl_onveiligheids-gevoelens,diefstal_uit_van_auto_sum,0.0045259761699143475,0.0013542972551239263,TRUE
2014,ipsl_onveiligheids-gevoelens,autodiefstal_sum,0.01971910435991031,0.0227543650020694,FALSE
2014,ipsl_onveiligheids-gevoelens,Diefstal_ander_motorvoertuig_sum,0.116617329724233,0.09049924915370577,TRUE
2014,ipsl_onveiligheids-gevoelens,fietsdiefstal_sum,0.04848827626557051,0.017370741000213297,TRUE
2014,ipsl_onveiligheids-gevoelens,beroving_sum,0.20252372706994626,0.43694706468499156,FALSE
2014,ipsl_onveiligheids-gevoelens,zakkenrollerij_sum,0.20252372706994626,0.43694691183891754,FALSE
2014,ipsl_onveiligheids-gevoelens,mishandeling_sum,0.037515826936576735,0.04023344743783985,FALSE
2014,ipsl_onveiligheids-gevoelens,bedreiging_sum,0.037515826936576735,0.04023346484841084,FALSE
2014,ipsl_onveiligheids-gevoelens,sexuele_int_gew_ sum,0.037515826936576735,0.0402333667357504,FALSE
2014,ipsl_onveiligheids-gevoelens,overige_diefstal_ sum,0.8855706925783138,0.7056189885883544,TRUE
2014,ipsl_onveiligheids-gevoelens,vernielingen_sum,0.7366922958047659,0.6702587626735237,TRUE
2014,ipsl_onveiligheids-gevoelens,inbraak_totaal,5.589822156260027e-7,2.739383386796135e-9,TRUE
2014,ipsl_onveiligheids-gevoelens,brom_snor_samen,0.116617329724233,0.09049924718509383,TRUE
2014,ipsl_onveiligheids-gevoelens,inbrwoni,2.9672338186514935e-7,3.107063739626881e-8,TRUE
2014,ipsl_onveiligheids-gevoelens,moorddood,1.3431753224324439e-5,1.4855494740118047e-5,FALSE
2014,ipsl_onveiligheids-gevoelens,straatro,0.015960014167010428,0.7342284977904501,FALSE
2014,ipsl_onveiligheids-gevoelens,overval,0.3650930382160418,0.42128488738680403,FALSE
2014,ipsl_onveiligheids-gevoelens,zeden_incl_ kinderporno,0.03243817109003544,0.20285121221144164,FALSE
2014,ipsl_onveiligheids-gevoelens,mishand_en_ geweld,8.78311006489163e-5,0.13792825038440615,FALSE
2014,ipsl_onveiligheids-gevoelens,bedreiging_incl_ chantage,6.427628611582747e-7,9.690123958794317e-7,FALSE
2014,ipsl_onveiligheids-gevoelens,inbrbox,3.991475240017195e-5,1.807006186593796e-5,TRUE
2014,ipsl_onveiligheids-gevoelens,uitauto,0.6769497720295985,0.06351742034386576,TRUE
2014,ipsl_onveiligheids-gevoelens,zakrolexOV,0.8451893783595388,0.2303119308175463,TRUE
2014,ipsl_onveiligheids-gevoelens,vermogen,0.4898982975053734,0.2214879216503154,TRUE
2014,ipsl_onveiligheids-gevoelens,inbrbedr,0.2354593387437509,0.12464519519359563,TRUE
2014,ipsl_onveiligheids-gevoelens,winkel,0.2197699958611954,0.44919571553888127,FALSE
2014,ipsl_onveiligheids-gevoelens,vanpersauto,0.32996959226969214,0.23499996913164467,TRUE
2014,ipsl_onveiligheids-gevoelens,fietsdief,1.539057158872481e-5,1.5270614642570735e-5,TRUE
2014,ipsl_onveiligheids-gevoelens,bromsnorfiets,0.23674798421571497,0.11713828498427592,TRUE
2014,ipsl_onveiligheids-gevoelens,ovvoert_incl_vracht_vaar_motor,0.06271785379684003,0.04215514765538142,TRUE
2014,ipsl_onveiligheids-gevoelens,drugs_totaal,0.1248871314780704,0.534542950347233,FALSE
2014,ipsl_onveiligheids-gevoelens,Boalleprios,0.06352385233872493,0.4512515850746057,FALSE
2014,ipsl_onveiligheids-gevoelens,Goalleprios,0.40297458868400327,0.1416513463672029,TRUE
2014,ipsl_onveiligheids-gevoelens,Joalleprios,0.037246786398524634,0.009906706618571626,TRUE
2014,ipsl_onveiligheids-gevoelens,POalleprios,0.5118311597391492,0.21606653483423277,TRUE
2014,ipsl_onveiligheids-gevoelens,verniel,0.3335355066036394,0.2966525190833942,TRUE
2014,ipsl_onveiligheids-gevoelens,won1000,4.440892098500626e-16,5.995204332975845e-15,FALSE
2014,ipsl_onveiligheids-gevoelens,pinbrwoni,4.440892098500626e-16,5.995204332975845e-15,FALSE
2014,ipsl_onveiligheids-gevoelens,zed1000,3.01336123829099e-4,6.533797086258897e-4,FALSE
2014,ipsl_onveiligheids-gevoelens,pzeden_incl_ kinderporno,3.01336123829099e-4,6.533798941195101e-4,FALSE
2014,ipsl_onveiligheids-gevoelens,moorddood1000,7.807124591252546e-8,4.446274954883478e-7,FALSE
2014,ipsl_onveiligheids-gevoelens,pmoorddood,7.807124591252546e-8,4.4462171899795067e-7,FALSE
2014,ipsl_onveiligheids-gevoelens,mishand_en_ geweld1000,5.699885008425554e-13,5.330968261807456e-5,FALSE
2014,ipsl_onveiligheids-gevoelens,pmishand_en_ geweld,5.699885008425554e-13,5.3309624347575024e-5,FALSE
2014,ipsl_onveiligheids-gevoelens,bedr1000,0,0,FALSE
2014,ipsl_onveiligheids-gevoelens,pbedreiging_incl_ chantage,0,0,FALSE
2014,ipsl_onveiligheids-gevoelens,str1000,0.001610360768319996,0.012606211111235499,FALSE
2014,ipsl_onveiligheids-gevoelens,pstraatro,0.001610360768319996,0.012606207397300118,FALSE
2014,ipsl_onveiligheids-gevoelens,ovr1000,0.040714503456944495,0.16839753030801052,FALSE
2014,ipsl_onveiligheids-gevoelens,poverval,0.040714503456944495,0.1683969223479853,FALSE
2014,ipsl_onveiligheids-gevoelens,box1000,6.255192770421303e-7,0.05307590496602366,FALSE
2014,ipsl_onveiligheids-gevoelens,pinbrbox,6.255192770421303e-7,0.05307590393521089,FALSE
2014,ipsl_onveiligheids-gevoelens,uiau1000,0.9940263302971666,0.6918953382094188,TRUE
2014,ipsl_onveiligheids-gevoelens,puitauto,0.9940263302971666,0.6918953521660367,TRUE
2014,ipsl_onveiligheids-gevoelens,vaut1000,0.004467930563905487,0.04735293702354637,FALSE
2014,ipsl_onveiligheids-gevoelens,pvanpersauto,0.004467930563905487,0.04735295507678616,FALSE
2014,ipsl_onveiligheids-gevoelens,fiets1000,1.4026292026070308e-5,2.2065354630118605e-6,TRUE
2014,ipsl_onveiligheids-gevoelens,pfietsdief,1.4026292026070308e-5,2.206534844617636e-6,TRUE
2014,ipsl_onveiligheids-gevoelens,bromsnor1000,0.9979794776039266,0.9810146974596914,TRUE
2014,ipsl_onveiligheids-gevoelens,pbromsnorfiets,0.9979794776039266,0.9810148117789865,TRUE
2014,ipsl_onveiligheids-gevoelens,ovvo1000,0.28185931448829926,0.34309974463778103,FALSE
2014,ipsl_onveiligheids-gevoelens,povvoert_incl_ vracht_vaar_motor,0.28185931448829926,0.3430999735142555,FALSE
2014,ipsl_onveiligheids-gevoelens,verm1000,0.7827414358621272,0.18869114980728519,TRUE
2014,ipsl_onveiligheids-gevoelens,pvermoge,0.7827414358621272,0.1886911459653462,TRUE
2014,ipsl_onveiligheids-gevoelens,bedrijf1000,0.010191362120263392,0.001260149270348787,TRUE
2014,ipsl_onveiligheids-gevoelens,pinbrbedr,0.010191362120263392,0.001260149362252161,TRUE
2014,ipsl_onveiligheids-gevoelens,wink1000,1.8218741017816953e-5,2.8179969957520257e-7,TRUE
2014,ipsl_onveiligheids-gevoelens,pwinkel,1.8218741017816953e-5,2.81799700463381e-7,TRUE
2014,ipsl_onveiligheids-gevoelens,zakr1000,0.8549628173652579,0.13017611265599216,TRUE
2014,ipsl_onveiligheids-gevoelens,pzakrolexOV,0.8549628173652579,0.13017610388220202,TRUE
2014,ipsl_onveiligheids-gevoelens,personen1000,0.787653609367887,0.5933175756849782,TRUE
2014,ipsl_onveiligheids-gevoelens,ppersonenov,0.787653609367887,0.5933175716281331,TRUE
2014,ipsl_onveiligheids-gevoelens,jeugd1000,0.00472208351000214,8.16722246923085e-4,TRUE
2014,ipsl_onveiligheids-gevoelens,pjeugdov,0.00472208351000214,8.167227194344484e-4,TRUE
2014,ipsl_onveiligheids-gevoelens,geluid1000,0.8932280791444549,0.4488697425006991,TRUE
2014,ipsl_onveiligheids-gevoelens,pgeluid,0.8932280791444549,0.44886973773977634,TRUE
2014,ipsl_onveiligheids-gevoelens,buur1000,0.01216441631935794,0.7143853632320627,FALSE
2014,ipsl_onveiligheids-gevoelens,pburenov,0.01216441631935794,0.7143853670539402,FALSE
2014,ipsl_onveiligheids-gevoelens,drugs_totaal1000,0.005411697524708492,0.7387929722972937,FALSE
2014,ipsl_onveiligheids-gevoelens,pdrugstotaal,0.005411697524708492,0.738792997899363,FALSE
2014,ipsl_onveiligheids-gevoelens,vern1000,0.0015583163337842265,0.00932926143394619,FALSE
2014,ipsl_onveiligheids-gevoelens,pverniel,0.0015583163337842265,0.009329260381872206,FALSE
2014,ipsl_onveiligheids-gevoelens,poverlastmeld,0.036564544636648044,0.7898475322821068,FALSE
2014,ipsl_onveiligheids-gevoelens,ipsl_verloedering,9.276135415348108e-11,1.0826450846934677e-11,TRUE
2014,ipsl_onveiligheids-gevoelens,ipsl_blok_overlast,3.913314117198752e-11,9.840759318535675e-10,FALSE
2014,ipsl_onveiligheids-gevoelens,psl_vernielingen,0.30663362038930764,0.1965571594020732,TRUE
2014,ipsl_onveiligheids-gevoelens,ipsl_vernielingen_ sum,0.30663362038930764,0.19655716157393854,TRUE
2014,ipsl_onveiligheids-gevoelens,psl_diefstal_uit_van_auto,1.0901346474412321e-5,5.6498193281351305e-5,FALSE
2014,ipsl_onveiligheids-gevoelens,psl_autodiefstal,0.017952928183762484,0.0075582322662741674,TRUE
2014,ipsl_onveiligheids-gevoelens,psl_Diefstal_ander_motorvoertuig,0.06066980757137852,0.042598028107735386,TRUE
2014,ipsl_onveiligheids-gevoelens,psl_fietsdiefstal,0.08146658535993367,0.03824735753149611,TRUE
2014,ipsl_onveiligheids-gevoelens,psl_beroving,0.16688667454553752,0.11767929172290703,TRUE
2014,ipsl_onveiligheids-gevoelens,psl_zakkenrollerij,0.16688667454553752,0.11767889754367333,TRUE
2014,ipsl_onveiligheids-gevoelens,psl_mishandeling,0.02216287769108094,0.003781211574160892,TRUE
2014,ipsl_onveiligheids-gevoelens,psl_bedreiging,0.02216287769108094,0.003781208671690628,TRUE
2014,ipsl_onveiligheids-gevoelens,psl_sexuele_int_ gew,0.02216287769108094,0.003781235995574228,TRUE
2014,ipsl_onveiligheids-gevoelens,psl_overige_diefstal,0.9873502815569639,0.7256373032282961,TRUE
2014,ipsl_onveiligheids-gevoelens,psl_inbraak_totaal,1.3430145884285594e-10,2.97983859809392e-13,TRUE
2014,ipsl_onveiligheids-gevoelens,psl_brom_snor_ samen,0.06066980757137852,0.04259799622157212,TRUE
2014,ipsl_onveiligheids-gevoelens,ipsl_diefstal_uit_ van_auto,1.0901346474412321e-5,5.649819714204085e-5,FALSE
2014,ipsl_onveiligheids-gevoelens,ipsl_autodiefstal,0.017952928183762484,0.007558229908060099,TRUE
2014,ipsl_onveiligheids-gevoelens,ipsl_Diefstal_ander_motorvoertuig,0.06066980757137852,0.042598021175341394,TRUE
2014,ipsl_onveiligheids-gevoelens,ipsl_fietsdiefstal,0.08146658535993367,0.03824735619510866,TRUE
2014,ipsl_onveiligheids-gevoelens,ipsl_beroving,0.16688667454553752,0.11767886024299301,TRUE
2014,ipsl_onveiligheids-gevoelens,ipsl_zakkenrollerij,0.16688667454553752,0.11767886126448013,TRUE
2014,ipsl_onveiligheids-gevoelens,ipsl_mishandeling,0.02216287769108094,0.0037812087831516905,TRUE
2014,ipsl_onveiligheids-gevoelens,ipsl_bedreiging,0.02216287769108094,0.003781208651326251,TRUE
2014,ipsl_onveiligheids-gevoelens,ipsl_sexuele_int_ gew,0.02216287769108094,0.003781208731547636,TRUE
2014,ipsl_onveiligheids-gevoelens,ipsl_overige_ diefstal,0.9873502815569639,0.7256373047512725,TRUE
2014,ipsl_onveiligheids-gevoelens,ipsl_vernielingen,0.30663362038930764,0.19655715804389273,TRUE
2014,ipsl_onveiligheids-gevoelens,ipsl_inbraak_totaal,1.3430145884285594e-10,2.97983859809392e-13,TRUE
2014,ipsl_onveiligheids-gevoelens,ipsl_brom_snor_ samen,0.06066980757137852,0.042598020544608595,TRUE
2014,ipsl_onveiligheids-gevoelens,Izeden,4.1269590145276425e-6,5.550353888494897e-6,FALSE
2014,ipsl_onveiligheids-gevoelens,Imoorddood,7.807124591252546e-8,4.4462171899795067e-7,FALSE
2014,ipsl_onveiligheids-gevoelens,Ibedreig,1.2878587085651816e-14,1.3322676295501878e-15,TRUE
2014,ipsl_onveiligheids-gevoelens,Imishandeling_en_ geweld,1.291965645577875e-9,2.294808643554802e-6,FALSE
2014,ipsl_onveiligheids-gevoelens,Istraatroof,0.004877644670738146,0.010731822920841294,FALSE
2014,ipsl_onveiligheids-gevoelens,Ioverval,0.040714503456944495,0.1683969223479853,FALSE
2014,ipsl_onveiligheids-gevoelens,Iinbrwoning,0,0,FALSE
2014,ipsl_onveiligheids-gevoelens,Iinbrbox,6.255192770421303e-7,0.05307590393521089,FALSE
2014,ipsl_onveiligheids-gevoelens,Iuitauto,0.3021400762495059,0.39659531150329164,FALSE
2014,ipsl_onveiligheids-gevoelens,Ivanpersauto,3.139642017062627e-4,0.0030020355593920467,FALSE
2014,ipsl_onveiligheids-gevoelens,Ifietsdief,5.559910062347129e-4,3.4886385597898695e-5,TRUE
2014,ipsl_onveiligheids-gevoelens,Ibromsnorfiets,0.38260103789432875,0.36321729995188035,TRUE
2014,ipsl_onveiligheids-gevoelens,Ioverigvoertuig,0.9502215306946058,0.7992478672005929,TRUE
2014,ipsl_onveiligheids-gevoelens,Ivermogen,0.6389391695611373,0.2091152724090013,TRUE
2014,ipsl_onveiligheids-gevoelens,Iinbrbedr,0.010191362120263392,0.001260149362252161,TRUE
2014,ipsl_onveiligheids-gevoelens,Iwinkel,1.8218741017816953e-5,2.81799700463381e-7,TRUE
2014,ipsl_onveiligheids-gevoelens,Izakrol,0.6061971404097162,0.2304348587569438,TRUE
2015,ipsl_onveiligheids-gevoelens,Ipersonenoverlast,1.6715313222448458e-7,0.04320379237647698,FALSE
2015,ipsl_onveiligheids-gevoelens,Iverloedering,4.625219940379566e-8,1.6118462231595743e-6,FALSE
2015,ipsl_onveiligheids-gevoelens,overlastindex,2.1369335634346953e-8,0.0039045903289134376,FALSE
2015,ipsl_onveiligheids-gevoelens,HICindex,2.708944180085382e-14,2.0012658197288147e-11,FALSE
2015,ipsl_onveiligheids-gevoelens,HVCIndex,7.322566017098353e-6,8.340378863036513e-5,FALSE
2015,ipsl_onveiligheids-gevoelens,criminaliteitsindex,1.7885692926711272e-12,1.113005687614077e-9,FALSE
2015,ipsl_onveiligheids-gevoelens,Slachtof_MEAN,0,0,FALSE
2015,ipsl_onveiligheids-gevoelens,HoevCrim_MEAN,0,0,FALSE
2015,ipsl_onveiligheids-gevoelens,VerandCrim_MEAN,0.08855808326928538,0.020593635859662562,TRUE
2015,ipsl_onveiligheids-gevoelens,OnveiligheidBuurt_MEAN,0,0,FALSE
2015,ipsl_onveiligheids-gevoelens,OnveiligheidAlgemeen_MEAN,0,0,FALSE
2015,ipsl_onveiligheids-gevoelens,rapportcijfer_veiligheid_buurt_MEAN,0,0,FALSE
2015,ipsl_onveiligheids-gevoelens,NietOpen_MEAN,0,0,FALSE
2015,ipsl_onveiligheids-gevoelens,Omloop_MEAN,0,0,FALSE
2015,ipsl_onveiligheids-gevoelens,StrLoopt_MEAN,0,0,FALSE
2015,ipsl_onveiligheids-gevoelens,Alleen_MEAN,0,0,FALSE
2015,ipsl_onveiligheids-gevoelens,Geen_activieit_avond_MEAN,0,0,FALSE
2015,ipsl_onveiligheids-gevoelens,niet_alleen_buiten_MEAN,0,0,FALSE
2015,ipsl_onveiligheids-gevoelens,HoevOverlastBuurt_MEAN,0,2.6423307986078726e-13,FALSE
2015,ipsl_onveiligheids-gevoelens,VerandOverlastBuurt_MEAN,0.5783757389385729,0.5137420977854217,TRUE
2015,ipsl_onveiligheids-gevoelens,risicoperceptie,3.8191672047105385e-14,3.6215475063272606e-13,FALSE
2015,ipsl_onveiligheids-gevoelens,onveiligheidsgevoelens,0,0,FALSE
2015,ipsl_onveiligheids-gevoelens,vermijding,0,0,FALSE
2015,ipsl_onveiligheids-gevoelens,Rommel_MEAN,6.293909950993992e-7,3.29132104681662e-7,TRUE
2015,ipsl_onveiligheids-gevoelens,Verniel_MEAN,0,0,FALSE
2015,ipsl_onveiligheids-gevoelens,Beklad_MEAN,6.059499599864182e-7,1.8185118409785872e-5,FALSE
2015,ipsl_onveiligheids-gevoelens,HondPoep_MEAN,0.17741398584850732,0.16591473331775086,TRUE
2015,ipsl_onveiligheids-gevoelens,onderhoud_straat_MEAN,8.159764011494985e-4,9.285234761984285e-4,FALSE
2015,ipsl_onveiligheids-gevoelens,onderhoud_groen_MEAN,1.3973804922073896e-6,6.388396847079036e-7,TRUE
2015,ipsl_onveiligheids-gevoelens,Dronken_MEAN,0.05496042898867137,0.8560127604963081,FALSE
2015,ipsl_onveiligheids-gevoelens,Drugs_MEAN,6.359998483418394e-8,1.8220321555628693e-4,FALSE
2015,ipsl_onveiligheids-gevoelens,Horeca_MEAN,0.15880180191405802,0.741301701004178,FALSE
2015,ipsl_onveiligheids-gevoelens,BuurtWon_MEAN,0,8.881784197001252e-16,FALSE
2015,ipsl_onveiligheids-gevoelens,LastVal_MEAN,0,1.8621104658222976e-11,FALSE
2015,ipsl_onveiligheids-gevoelens,Jongeren_MEAN,0,0,FALSE
2015,ipsl_onveiligheids-gevoelens,verloedering,5.3967212920724705e-9,8.137726048573768e-10,TRUE
2015,ipsl_onveiligheids-gevoelens,blok_overlast,3.467004461299439e-12,3.7246876249952265e-8,FALSE
2015,ipsl_onveiligheids-gevoelens,diefstal_uit_van_auto_sum,1.5328072630005352e-4,3.3130219105892422e-6,TRUE
2015,ipsl_onveiligheids-gevoelens,autodiefstal_sum,0.0026166406545784504,0.009370189574049004,FALSE
2015,ipsl_onveiligheids-gevoelens,Diefstal_ander_motorvoertuig_sum,0.032930342601782625,0.03934420501149316,FALSE
2015,ipsl_onveiligheids-gevoelens,fietsdiefstal_sum,0.5094990887713706,0.21960317973207832,TRUE
2015,ipsl_onveiligheids-gevoelens,beroving_sum,0.8303754663663501,0.990745216086178,FALSE
2015,ipsl_onveiligheids-gevoelens,zakkenrollerij_sum,0.8243626341125163,0.9870017052209479,FALSE
2015,ipsl_onveiligheids-gevoelens,mishandeling_sum,0.0028941020469046563,7.188508705915364e-4,TRUE
2015,ipsl_onveiligheids-gevoelens,bedreiging_sum,0.002929302203900974,7.305671860931007e-4,TRUE
2015,ipsl_onveiligheids-gevoelens,sexuele_int_gew_ sum,0.0027171363184881336,6.86192161450272e-4,TRUE
2015,ipsl_onveiligheids-gevoelens,overige_diefstal_ sum,0.9022990162784188,0.5791401911436511,TRUE
2015,ipsl_onveiligheids-gevoelens,vernielingen_sum,0.7428458308375594,0.5143738272607103,TRUE
2015,ipsl_onveiligheids-gevoelens,inbraak_totaal,1.0853655907361315e-5,2.5941093717563035e-9,TRUE
2015,ipsl_onveiligheids-gevoelens,brom_snor_samen,0.032988731009446326,0.039324328534030784,FALSE
2015,ipsl_onveiligheids-gevoelens,inbrwoni,1.9909151957264726e-5,6.159695658869424e-6,TRUE
2015,ipsl_onveiligheids-gevoelens,moorddood,4.920960889842618e-5,1.8032540447721068e-4,FALSE
2015,ipsl_onveiligheids-gevoelens,straatro,0.007739083189334028,0.9949517040144351,FALSE
2015,ipsl_onveiligheids-gevoelens,overval,0.09791489726313185,0.022750675705670353,TRUE
2015,ipsl_onveiligheids-gevoelens,zeden_incl_ kinderporno,0.0550712406890872,0.8167852924364611,FALSE
2015,ipsl_onveiligheids-gevoelens,mishand_en_ geweld,3.9485225712554417e-4,0.26082552104152734,FALSE
2015,ipsl_onveiligheids-gevoelens,bedreiging_incl_ chantage,1.0912003516327928e-5,7.060797948788e-5,FALSE
2015,ipsl_onveiligheids-gevoelens,inbrbox,8.151593898553244e-6,1.1501519070478139e-7,TRUE
2015,ipsl_onveiligheids-gevoelens,uitauto,0.6115218803441511,0.15047557799022204,TRUE
2015,ipsl_onveiligheids-gevoelens,zakrolexOV,0.8730069497388291,0.26545825602012885,TRUE
2015,ipsl_onveiligheids-gevoelens,vermogen,0.8041785920785132,0.2742498559904394,TRUE
2015,ipsl_onveiligheids-gevoelens,inbrbedr,0.8010116200318735,0.2424754012049668,TRUE
2015,ipsl_onveiligheids-gevoelens,winkel,0.44899349903393526,0.7559558919826532,FALSE
2015,ipsl_onveiligheids-gevoelens,vanpersauto,0.14105963798100207,0.003746574398831637,TRUE
2015,ipsl_onveiligheids-gevoelens,fietsdief,0.002372408355306943,3.4127132878536415e-4,TRUE
2015,ipsl_onveiligheids-gevoelens,bromsnorfiets,0.04338948152393307,0.0989873087170785,FALSE
2015,ipsl_onveiligheids-gevoelens,ovvoert_incl_vracht_vaar_motor,0.6137527578226631,0.7656799091938722,FALSE
2015,ipsl_onveiligheids-gevoelens,drugs_totaal,0.05280152440476771,0.626670113548857,FALSE
2015,ipsl_onveiligheids-gevoelens,Boalleprios,0.010747765266377218,0.43095466293665297,FALSE
2015,ipsl_onveiligheids-gevoelens,Goalleprios,0.5352645123530071,0.10665917349371101,TRUE
2015,ipsl_onveiligheids-gevoelens,Joalleprios,5.546033075174428e-4,9.703280689481453e-4,FALSE
2015,ipsl_onveiligheids-gevoelens,POalleprios,0.6532764708763112,0.16623666424868722,TRUE
2015,ipsl_onveiligheids-gevoelens,verniel,0.0798384180012286,0.15188681284826133,FALSE
2015,ipsl_onveiligheids-gevoelens,won1000,2.1455726084695925e-11,1.8244161736902242e-10,FALSE
2015,ipsl_onveiligheids-gevoelens,pinbrwoni,2.1106671965753776e-11,1.8318813133078038e-10,FALSE
2015,ipsl_onveiligheids-gevoelens,zed1000,4.3203550880921426e-4,0.008019945315689725,FALSE
2015,ipsl_onveiligheids-gevoelens,pzeden_incl_ kinderporno,4.373678295146455e-4,0.007692383934622349,FALSE
2015,ipsl_onveiligheids-gevoelens,moorddood1000,2.2384205089487352e-7,8.559776827343768e-6,FALSE
2015,ipsl_onveiligheids-gevoelens,pmoorddood,2.2044212188987444e-7,8.064753165282212e-6,FALSE
2015,ipsl_onveiligheids-gevoelens,mishand_en_ geweld1000,3.9968028886505635e-15,1.278650514828783e-4,FALSE
2015,ipsl_onveiligheids-gevoelens,pmishand_en_ geweld,4.440892098500626e-15,1.296121668517003e-4,FALSE
2015,ipsl_onveiligheids-gevoelens,bedr1000,1.6635581800983346e-12,3.405427051461629e-10,FALSE
2015,ipsl_onveiligheids-gevoelens,pbedreiging_incl_ chantage,1.6484591469634324e-12,3.3669045329531855e-10,FALSE
2015,ipsl_onveiligheids-gevoelens,str1000,4.189574125268436e-4,0.042712889100864126,FALSE
2015,ipsl_onveiligheids-gevoelens,pstraatro,4.220401680870012e-4,0.042507352634193474,FALSE
2015,ipsl_onveiligheids-gevoelens,ovr1000,0.022651016194841667,0.0030812586911510564,TRUE
2015,ipsl_onveiligheids-gevoelens,poverval,0.02429800405913074,0.003299738266195451,TRUE
2015,ipsl_onveiligheids-gevoelens,box1000,8.152768327107651e-8,1.6832708182579204e-4,FALSE
2015,ipsl_onveiligheids-gevoelens,pinbrbox,7.786266031928335e-8,1.6528631788426118e-4,FALSE
2015,ipsl_onveiligheids-gevoelens,uiau1000,0.6331456158827722,0.8330743144964521,FALSE
2015,ipsl_onveiligheids-gevoelens,puitauto,0.6326127293553199,0.8341628370838523,FALSE
2015,ipsl_onveiligheids-gevoelens,vaut1000,0.031544130224079314,0.002537518870868505,TRUE
2015,ipsl_onveiligheids-gevoelens,pvanpersauto,0.02846315948624989,0.002516693971540196,TRUE
2015,ipsl_onveiligheids-gevoelens,fiets1000,0.003796283335418593,5.460798773748721e-5,TRUE
2015,ipsl_onveiligheids-gevoelens,pfietsdief,0.0037012329829289037,5.440176850890488e-5,TRUE
